injector_id,diagnostic_name,diagnostic_id,language,operation,schema_version,source_recipe_id,support,target_is_catalog_error,strict_diagnostic_covered
fuzzlang-v1-bcd124b767f98dad,err_builtin_longjmp_invalid_val,3357,c++,replace,1,recipe-8950f128a767,1,true,true
fuzzlang-v2-e087f3984a1120fe,err_builtin_matrix_disabled,3359,c++,append,2,,1,true,true
fuzzlang-v1-574d648f0543b669,err_builtin_matrix_disabled,3359,c++,replace,1,recipe-8123d9406b8f,1,true,true
fuzzlang-v1-0c69dcc18c2d863a,err_builtin_non_vector_type,3367,c++,replace,1,recipe-715f7e9c6999,1,true,true
fuzzlang-v1-288b2e3d18cdafae,err_builtin_non_vector_type,3367,c++,replace,1,recipe-585d93cb6b0f,1,true,true
fuzzlang-v1-36c1504c1f5b42cd,err_builtin_non_vector_type,3367,c++,replace,1,recipe-f305c700e11c,1,true,true
fuzzlang-v1-7fec7524aa558e82,err_builtin_non_vector_type,3367,c++,replace,1,recipe-480ccaef1802,1,true,true
fuzzlang-v2-f6b604309a95ff2b,err_builtin_operator_new_delete_not_usual,3368,c++,append,2,,1,true,true
fuzzlang-v2-16cdae705d4de0df,err_builtin_pass_in_regs_non_class,,c++,replace,2,recipe-619a2b1851e8,1,true,true
fuzzlang-v2-a4dc296a0a7e848b,err_builtin_pass_in_regs_non_class,,c++,replace,2,recipe-0a34e8bbaf2f,1,true,true
fuzzlang-v2-ab5937e5739828c4,err_builtin_pass_in_regs_non_class,,c++,replace,2,recipe-370445acfc79,1,true,true
fuzzlang-v2-968faa5931c6bcbd,err_builtin_trivially_relocate_invalid_arg_type,3375,c,replace,2,recipe-78ca77b49e97,1,true,true
fuzzlang-v1-9b17802f4fde59bf,err_c11_noreturn_misplaced,1574,c,insert,1,recipe-dcaa8696477b,1,true,true
fuzzlang-v2-d112682b0d20b91f,err_c23_constexpr_init_not_representable,3378,c,append,2,,1,true,true
fuzzlang-v1-2362cc7547fbd018,err_c23_constexpr_init_type_mismatch,3379,c,replace,1,recipe-d39dd1121514,1,true,true
fuzzlang-v1-b30459c2165a4642,err_c23_constexpr_init_type_mismatch,3379,c,replace,1,recipe-27abcb7126a8,1,true,true
fuzzlang-v1-6642f45c46165dd1,err_c23_constexpr_not_variable,3381,c,insert,1,recipe-6191dbaa4f20,1,true,true
fuzzlang-v1-88c64e5205d4b488,err_c23_constexpr_pointer_not_null,3382,c,replace,1,recipe-880a4b2b2846,1,true,true
fuzzlang-v1-fdfad8cf26a403dd,err_c23_constexpr_pointer_not_null,3382,c,replace,1,recipe-460b9db68659,1,true,true
fuzzlang-v1-74a7a3f38c814fef,err_c2y_labeled_break_continue,1573,c,replace,1,recipe-d3f8a5fbf270,1,true,true
fuzzlang-v1-cc2fcd308ef3b35d,err_c2y_labeled_break_continue,1573,c,replace,1,recipe-7c15890cf49b,1,true,true
fuzzlang-v2-c579192136804e88,err_c99_array_usage_cxx,3383,c++,append,2,,1,true,true
fuzzlang-v2-41a0aaafb7fe06b8,err_call_function_incomplete_return,3384,c++,append,2,,1,true,true
fuzzlang-v2-2d3afeeca067fc06,err_call_incomplete_argument,,c++,append,2,,1,true,true
fuzzlang-v2-357d907dbb969827,err_call_incomplete_argument,,c++,append,2,,1,true,true
fuzzlang-v2-5870d7213566c0f3,err_call_incomplete_argument,,c++,append,2,,1,true,true
fuzzlang-v2-6e5c29cd0fe95efb,err_call_incomplete_argument,3385,c++,append,2,,1,true,true
fuzzlang-v2-91958b8202f76b2f,err_call_incomplete_argument,,c++,append,2,,1,true,true
fuzzlang-v1-21586484178c8f4f,err_callback_attribute_argument_unknown,3387,c++,insert,1,recipe-240e10d4fe15,1,true,true
fuzzlang-v1-62b595345f95c99e,err_callback_attribute_argument_unknown,3387,c++,insert,1,recipe-60443ee63a9c,1,true,true
fuzzlang-v1-8166067638784adc,err_callback_attribute_argument_unknown,3387,c++,insert,1,recipe-51f771cceef9,1,true,true
fuzzlang-v1-d899c511f3a57d26,err_callback_attribute_argument_unknown,3387,c++,insert,1,recipe-663ce763c5cf,1,true,true
fuzzlang-v1-d18976f80eb53a4a,err_callback_attribute_invalid_callee,3388,c,replace,1,recipe-c17c4c94e186,1,true,true
fuzzlang-v2-65f969f08d670230,err_callback_attribute_multiple,3389,c++,append,2,,1,true,true
fuzzlang-v1-6064dfa77c497b47,err_callback_attribute_no_callee,3390,c++,insert,1,recipe-85940752c398,1,true,true
fuzzlang-v1-7ac75f8e4713aeb5,err_callback_attribute_no_callee,3390,c++,insert,1,recipe-a1b2644ce56e,1,true,true
fuzzlang-v1-8e5f77360f00ff47,err_callback_attribute_no_callee,3390,c++,insert,1,recipe-6cb77b0d3041,1,true,true
fuzzlang-v1-a8cd7dee4cd987c7,err_callback_attribute_no_callee,3390,c++,insert,1,recipe-9e49a2c65dde,1,true,true
fuzzlang-v2-3ea825a1265df95d,err_callback_callee_is_variadic,3391,c,replace,2,recipe-007be8dd459a,1,true,true
fuzzlang-v2-be0fd0289cd25844,err_callback_callee_no_function_type,3392,c,insert,2,recipe-ee29fdf3a42e,1,true,true
fuzzlang-v2-3448fce6f54e30b8,err_called_once_attribute_wrong_type,,c++,append,2,,1,true,false
fuzzlang-v1-20c86b21651bfbc3,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-930829c0cd4f,1,true,true
fuzzlang-v1-47e9158c9e9891ea,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-b4e611b2906e,1,true,true
fuzzlang-v1-4ea39d4cd9cc0922,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-e623069cd323,1,true,true
fuzzlang-v1-6093b39c905b5e16,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-f6c82cefe3d9,1,true,true
fuzzlang-v1-632a4c1058a6cdf7,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-3bf6eed6bad7,1,true,true
fuzzlang-v1-8650445c96ac295d,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-399c02c83024,1,true,true
fuzzlang-v1-a092e9deaf0b062b,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-5244828b2530,1,true,true
fuzzlang-v1-cda16c43e0506180,err_cannot_form_pointer_to_member_of_reference_type,3396,c++,replace,1,recipe-7003b3944fd8,1,true,true
fuzzlang-v1-1c135d5d691b04e0,err_cannot_pass_to_vararg,3400,c++,replace,1,recipe-72ff2005123e,1,true,true
fuzzlang-v1-5b6cf3fee6c2e3cb,err_cannot_pass_to_vararg,3400,c++,replace,1,recipe-2dcb28335c0b,1,true,true
fuzzlang-v1-be709f185423ec54,err_cannot_pass_to_vararg,3400,c++,replace,1,recipe-a68a26fa1bf5,1,true,true
fuzzlang-v1-de442c0c01b4dc61,err_cannot_pass_to_vararg,3400,c++,replace,1,recipe-ff98d9799d3a,1,true,true
fuzzlang-v1-24443050e0496c2d,err_capture_by_attribute_argument_unknown,3405,c++,insert,1,recipe-d7105eebc7ba,1,true,true
fuzzlang-v1-31afbe5ba0253ff5,err_capture_by_attribute_argument_unknown,3405,c++,insert,1,recipe-37e381d1c8f7,1,true,true
fuzzlang-v1-ba40efdcb183b420,err_capture_by_attribute_argument_unknown,3405,c++,insert,1,recipe-8f498093e357,1,true,true
fuzzlang-v1-ceb8f3538cb781fa,err_capture_by_attribute_argument_unknown,3405,c++,insert,1,recipe-918611b3736d,1,true,true
fuzzlang-v1-e477ad944f6f58d6,err_capture_by_attribute_argument_unknown,3405,c++,replace,1,recipe-8e505a8098b9,1,true,true
fuzzlang-v1-1ffd11700238bab6,err_capture_by_param_uses_reserved_name,3409,c++,replace,1,recipe-d09c41b2c40b,1,true,true
fuzzlang-v1-7247cc724a34487f,err_capture_by_param_uses_reserved_name,3409,c++,replace,1,recipe-cb875805d4c8,1,true,true
fuzzlang-v1-7be8f5e8a83f598a,err_capture_by_param_uses_reserved_name,3409,c++,replace,1,recipe-7fd67ad2f834,1,true,true
fuzzlang-v1-9a40f2bfa76e2be8,err_capture_by_param_uses_reserved_name,3409,c++,replace,1,recipe-2f33da5fba44,1,true,true
fuzzlang-v1-08c31dac63d348a8,err_capture_by_references_itself,3410,c++,replace,1,recipe-968961b3a03e,1,true,true
fuzzlang-v2-627173f4298cc706,err_capture_class_member_does_not_name_variable,3411,c++,append,2,,1,true,true
fuzzlang-v1-1526c8e18e970ab1,err_capture_default_first,1575,c++,replace,1,recipe-4ec72be8129e,1,true,true
fuzzlang-v1-186bf8991a51f6bb,err_capture_default_first,1575,c++,replace,1,recipe-b4da81bdd725,1,true,true
fuzzlang-v1-469934414ddecb63,err_capture_default_first,1575,c++,replace,1,recipe-2fcfecc03a59,1,true,true
fuzzlang-v1-6c30b275f774509f,err_capture_default_first,1575,c++,replace,1,recipe-b9dc97da3f65,1,true,true
fuzzlang-v1-77ba9d0c284b4461,err_capture_default_first,1575,c++,replace,1,recipe-62a3746c313a,1,true,true
fuzzlang-v1-8bb553c7fff6358c,err_capture_default_first,1575,c++,replace,1,recipe-9f52f64c0500,1,true,true
fuzzlang-v1-93e49274360486c2,err_capture_default_first,1575,c++,replace,1,recipe-35149a6383d2,1,true,true
fuzzlang-v1-a978eabd9e3e0c47,err_capture_default_first,1575,c++,replace,1,recipe-e166378b9430,1,true,true
fuzzlang-v1-adf0138a6e6b6afe,err_capture_default_first,1575,c++,replace,1,recipe-ea06dba367f2,1,true,true
fuzzlang-v1-d3f706e9442ff6c1,err_capture_default_first,1575,c++,replace,1,recipe-098bcdfd569c,1,true,true
fuzzlang-v1-dff25ab741dc3657,err_capture_default_first,1575,c++,replace,1,recipe-451237adf296,1,true,true
fuzzlang-v1-e296e317534ca099,err_capture_default_first,1575,c++,replace,1,recipe-c3c7a2277dac,1,true,true
fuzzlang-v2-825743438ee634ee,err_capture_default_non_local,3412,c++,append,2,,1,true,true
fuzzlang-v2-d22c4649de9f0fd4,err_capture_does_not_name_variable,3413,c++,append,2,,1,true,true
fuzzlang-v1-2c6512efe6d5b47b,err_capture_non_automatic_variable,3415,c++,insert,1,recipe-542c71f76fed,1,true,true
fuzzlang-v1-6ef7355a8f4ac1d8,err_capture_non_automatic_variable,3415,c++,insert,1,recipe-923c81dc7aa8,1,true,true
fuzzlang-v1-90c4abe5c2347624,err_capture_non_automatic_variable,3415,c++,insert,1,recipe-6e814e0fd26a,1,true,true
fuzzlang-v1-dbe1ecc3864903b8,err_capture_non_automatic_variable,3415,c++,insert,1,recipe-4e89af2f3a05,1,true,true
fuzzlang-v1-26b0fac036749097,err_carries_dependency_missing_on_first_decl,3418,c++,insert,1,recipe-a060e07fb700,1,true,true
fuzzlang-v1-6b7b2139680e7eca,err_carries_dependency_missing_on_first_decl,3418,c++,insert,1,recipe-0a74376351cf,1,true,true
fuzzlang-v1-accfb06afbb8777e,err_carries_dependency_missing_on_first_decl,3418,c++,insert,1,recipe-00e6ef22bb2b,1,true,true
fuzzlang-v1-e17853597d8d99b9,err_carries_dependency_missing_on_first_decl,3418,c++,insert,1,recipe-148ec1231aeb,1,true,true
fuzzlang-v1-08a9d942e3134ced,err_case_not_in_switch,3420,c++,replace,1,recipe-419f1a99a4c0,1,true,true
fuzzlang-v1-4fd744c714ea1218,err_case_not_in_switch,3420,c++,replace,1,recipe-ceff6324304c,1,true,true
fuzzlang-v1-628f0208335cfb6f,err_case_not_in_switch,3420,c++,replace,1,recipe-8d0064aa8910,1,true,true
fuzzlang-v1-885e02af22812f46,err_case_not_in_switch,3420,c++,replace,1,recipe-2a58dbb6f1df,1,true,true
fuzzlang-v1-9059507956644143,err_case_not_in_switch,3420,c++,replace,1,recipe-0ebc72982f72,1,true,true
fuzzlang-v1-a39376cd8956efda,err_case_not_in_switch,3420,c++,replace,1,recipe-428668ad27b9,1,true,true
fuzzlang-v1-b51d77f840d467e8,err_case_not_in_switch,3420,c++,replace,1,recipe-89296540c37a,1,true,true
fuzzlang-v1-f85a31f7fb819959,err_case_not_in_switch,3420,c++,replace,1,recipe-f790a06cc9cc,1,true,true
fuzzlang-v1-6c840cf498f2b79c,err_cast_pointer_from_non_pointer_int,3422,c,replace,1,recipe-c292376d0596,1,true,true
fuzzlang-v2-9ba50b1e7beb17e6,err_cast_pointer_to_non_pointer_int,3423,c,append,2,,1,true,true
fuzzlang-v2-1a9cdd889c59067c,err_cast_pointer_to_non_pointer_int,,c++,append,2,,1,true,true
fuzzlang-v2-47c48bc2c386da23,err_cast_pointer_to_non_pointer_int,,c++,append,2,,1,true,true
fuzzlang-v1-679a62e818719657,err_catch_incomplete,3425,c++,insert,1,recipe-f4cb8d7447ce,1,true,true
fuzzlang-v1-05c92ce81b93ff21,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-8d8cf1a39a8e,1,true,true
fuzzlang-v1-076b3fa149c4e06b,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-0274e60de13a,1,true,true
fuzzlang-v1-5afa1cc95dff42af,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-767baff261b3,1,true,true
fuzzlang-v1-9583ffba4d4367c5,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-7a888b7c4872,1,true,true
fuzzlang-v1-bb316456177bf547,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-f195d30396c5,1,true,true
fuzzlang-v1-c25ab6fdbefdd101,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-4ebd6e6ef7ea,1,true,true
fuzzlang-v1-ccea86811a0fb729,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-7a94482ae1d2,1,true,true
fuzzlang-v1-f467d6fa760dd55c,err_catch_incomplete_ptr,3426,c++,replace,1,recipe-ab51cf6e83a0,1,true,true
fuzzlang-v1-0d6b738a8255af87,err_catch_incomplete_ref,3427,c++,replace,1,recipe-480c2628d5e4,1,true,true
fuzzlang-v1-1f86820160619597,err_catch_incomplete_ref,3427,c++,replace,1,recipe-21311943f4c5,1,true,true
fuzzlang-v1-45ead4b9d4360261,err_catch_incomplete_ref,3427,c++,replace,1,recipe-9517836dd1be,1,true,true
fuzzlang-v1-5cee574f72db13a7,err_catch_incomplete_ref,3427,c++,replace,1,recipe-a3de9ec4c257,1,true,true
fuzzlang-v1-a059af46fefebdbf,err_catch_incomplete_ref,3427,c++,replace,1,recipe-2ba18ab1f0a6,1,true,true
fuzzlang-v1-bc0efcc69e570db1,err_catch_incomplete_ref,3427,c++,replace,1,recipe-fac6ef737900,1,true,true
fuzzlang-v1-d5500a95cefa7d0b,err_catch_incomplete_ref,3427,c++,replace,1,recipe-3ebe888341a5,1,true,true
fuzzlang-v1-f3316242089437ca,err_catch_incomplete_ref,3427,c++,replace,1,recipe-3beef06dcffe,1,true,true
fuzzlang-v1-050cc4b051f25e8a,err_catch_rvalue_ref,3429,c++,replace,1,recipe-ca1f38c44fe5,1,true,true
fuzzlang-v2-adc1d83afafa3cb6,err_cconv_change,,c++,append,2,,1,true,false
fuzzlang-v2-c1766c4d5688e59a,err_cconv_change,,c++,append,2,,1,true,false
fuzzlang-v2-e9ef16673e0a5c6c,err_cconv_change,,c++,append,2,,1,true,false
fuzzlang-v2-05e9954cacddc7ce,err_cconv_incomplete_param_type,,c++,append,2,,1,true,false
fuzzlang-v2-2946253c8f492a70,err_cconv_incomplete_param_type,,c++,append,2,,1,true,false
fuzzlang-v2-6780f693a8e84e35,err_cconv_knr,,c++,append,2,,1,true,false
fuzzlang-v2-6a8dfde10cd094fe,err_cconv_knr,,c++,append,2,,1,true,false
fuzzlang-v2-9b2ccf177c56344e,err_cconv_knr,,c++,append,2,,1,true,false
fuzzlang-v2-9b0c23088c0a0ed8,err_cconv_varargs,3437,c++,append,2,,1,true,true
fuzzlang-v2-041d168e46f85429,err_character_not_allowed,1025,c++,append,2,,1,true,true
fuzzlang-v2-5cdf0bea4396d91c,err_character_not_allowed,1025,c++,append,2,,1,true,true
fuzzlang-v1-28c06624351c6174,err_character_not_allowed,1025,c++,replace,1,recipe-237a8a59568b,1,true,true
fuzzlang-v2-838996d7f969b4c9,err_character_not_allowed_identifier,,c++,insert,2,recipe-493235664fe1,1,true,true
fuzzlang-v2-88bfb119758f9a12,err_character_not_allowed_identifier,,c++,insert,2,recipe-ec881cb6635d,1,true,true
fuzzlang-v2-8950f5243e7b9028,err_character_not_allowed_identifier,,c++,insert,2,recipe-1a1019fd0aab,1,true,true
fuzzlang-v2-a97322de95cf663e,err_character_not_allowed_identifier,,c++,insert,2,recipe-6e9e55ea2f36,1,true,true
fuzzlang-v1-261c51142898b508,err_character_too_large,1027,c++,replace,1,recipe-add311dc8914,1,true,true
fuzzlang-v1-8fb34a8f2cc70778,err_character_too_large,1027,c++,replace,1,recipe-1898145316a6,1,true,true
fuzzlang-v1-b90bf64249313a37,err_character_too_large,1027,c++,replace,1,recipe-5a0162f8a42d,1,true,true
fuzzlang-v1-dacbfa61e5ae1afc,err_character_too_large,1027,c++,replace,1,recipe-46c6b6b12875,1,true,true
fuzzlang-v2-4cbbb70ed26a04f6,err_class_extension_after_impl,,c++,append,2,,1,true,false
fuzzlang-v1-0bf01d5b389050a7,err_class_marked_final_used_as_base,3440,c++,replace,1,recipe-2d327379e583,1,true,true
fuzzlang-v1-3941af2b1d506ae9,err_class_marked_final_used_as_base,3440,c++,replace,1,recipe-66b842fd39c9,1,true,true
fuzzlang-v1-776b0c4845c7abd9,err_class_marked_final_used_as_base,3440,c++,replace,1,recipe-b08f0a99207f,1,true,true
fuzzlang-v1-d9274a9c4ac767b0,err_class_marked_final_used_as_base,3440,c++,replace,1,recipe-79cc4f804aec,1,true,true
fuzzlang-v1-4eeebe27b162b702,err_class_on_template_template_param,1576,c++,insert,1,recipe-86425703945e,1,true,true
fuzzlang-v2-175bb2f0bcfa8602,err_class_redeclared_with_different_access,3442,c++,append,2,,1,true,true
fuzzlang-v2-2f6bbd93acc1077f,err_collection_expr_type,,c++,append,2,,1,true,false
fuzzlang-v2-ad1a80d4440d692f,err_collection_expr_type,,c++,append,2,,1,true,false
fuzzlang-v2-105e31b34ad2e428,err_compound_literal_with_vla_type,3450,c,append,2,,1,true,true
fuzzlang-v2-6d624f427fa27992,err_compound_literal_with_vla_type,,c++,append,2,,1,true,true
fuzzlang-v2-9760c11feace3983,err_compound_literal_with_vla_type,,c++,append,2,,1,true,true
fuzzlang-v2-9f2d8d20c9c8f291,err_compound_literal_with_vla_type,,c++,append,2,,1,true,true
fuzzlang-v2-6aab0fad394b7f17,err_compound_qualified_function_type,3451,c++,append,2,,1,true,true
fuzzlang-v1-16366799fb6ed0dc,err_compound_qualified_function_type,3451,c++,replace,1,recipe-675f508758b9,1,true,true
fuzzlang-v2-a42715ae61cdb548,err_computed_type_in_declarative_nns,3452,c++,append,2,,1,true,true
fuzzlang-v1-683ef73e20c34204,err_concept_decls_may_only_appear_in_global_namespace_scope,3453,c++,insert,1,recipe-54cef7a70b56,1,true,true
fuzzlang-v2-607ffed5c70f1c1a,err_concept_definition_not_identifier,1577,c++,append,2,,1,true,true
fuzzlang-v1-2f092ba26d3e65d6,err_concept_legacy_bool_keyword,1578,c++,insert,1,recipe-cce8b160b216,1,true,true
fuzzlang-v2-dce16a60c55c8068,err_concept_no_associated_constraints,3455,c++,append,2,,1,true,true
fuzzlang-v1-22764a3565f8476d,err_conditional_vector_has_void,3462,c++,replace,1,recipe-b7597d064d0e,1,true,true
fuzzlang-v1-2d5355d00d0f6c1e,err_conditional_vector_has_void,3462,c++,replace,1,recipe-56c3859b5b4e,1,true,true
fuzzlang-v1-326f62d9a5244560,err_conditional_vector_has_void,3462,c++,replace,1,recipe-d4a9557db64a,1,true,true
fuzzlang-v1-406ea05e948141dd,err_conditional_vector_has_void,3462,c++,replace,1,recipe-3238355d59a7,1,true,true
fuzzlang-v1-4b8307f99748606b,err_conditional_vector_has_void,3462,c++,replace,1,recipe-cda4cc6d6439,1,true,true
fuzzlang-v1-7b9ad3015c6a870f,err_conditional_vector_has_void,3462,c++,replace,1,recipe-552ef5e3de86,1,true,true
fuzzlang-v1-86d3e9ee0071eb34,err_conditional_vector_has_void,3462,c++,replace,1,recipe-32b64cf673be,1,true,true
fuzzlang-v1-cc369718fccd1d50,err_conditional_vector_has_void,3462,c++,replace,1,recipe-81ee881b9898,1,true,true
fuzzlang-v2-80bd5f9703aec676,err_conditional_vector_operand_type,3464,c++,append,2,,1,true,true
fuzzlang-v1-2de14e34bf719b24,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-f9c69a4d767a,1,true,true
fuzzlang-v1-44656654f59a52c6,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-e81c1d6168ce,1,true,true
fuzzlang-v1-606cff1c64c0b9e4,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-16eef77d20e6,1,true,true
fuzzlang-v1-7caf7efc0aee8512,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-7ce12a848585,1,true,true
fuzzlang-v1-7eb327b94ca03f7d,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-0d2d3ea56455,1,true,true
fuzzlang-v1-b36dc52f0f3c9aca,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-085fe1a4c814,1,true,true
fuzzlang-v1-ca96e6f499f19ee1,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-bf235af1c1c0,1,true,true
fuzzlang-v1-e29a98b81086a2ff,err_conditional_void_nonvoid,3467,c++,replace,1,recipe-688cb38dba1a,1,true,true
fuzzlang-v2-c37b076c9ab33fde,err_conflict_marker,,c++,append,2,,1,true,false
fuzzlang-v2-476babfa42b1b024,err_conflicting_aliasing_type,,c++,append,2,,1,true,false
fuzzlang-v2-386d865cba450d92,err_conflicting_super_class,,c++,append,2,,1,true,false
fuzzlang-v2-7e81ae361e3b147d,err_conflicting_super_class,,c++,append,2,,1,true,false
fuzzlang-v2-b71521cebaaad954,err_conflicting_super_class,,c++,append,2,,1,true,false
fuzzlang-v1-ea9ee66a6a39e1b8,err_conflicting_types,3481,c,replace,1,recipe-b5a22ea12914,1,true,true
fuzzlang-v2-4fda7a647961377d,err_conflicting_types,3481,c++,append,2,,1,true,true
fuzzlang-v2-1ecdfc8ed639647d,err_constexpr_body_invalid_stmt,,c++,append,2,,1,true,true
fuzzlang-v2-a60404c9124b104e,err_constexpr_body_invalid_stmt,3484,c++,append,2,,1,true,true
fuzzlang-v2-ac55650af656b9d4,err_constexpr_body_invalid_stmt,,c++,append,2,,1,true,true
fuzzlang-v2-b085a1f5bf8ff395,err_constexpr_body_invalid_stmt,,c++,append,2,,1,true,true
fuzzlang-v1-1589592f00c8bed1,err_constexpr_body_no_return,3485,c++,insert,1,recipe-5f83ba4f5f76,1,true,true
fuzzlang-v2-3b33b046a2504210,err_constexpr_dtor,3486,c++,append,2,,1,true,true
fuzzlang-v1-682785a7df1ef00f,err_constexpr_dtor,3486,c++,insert,1,,1,true,true
fuzzlang-v1-aa91d771ae042144,err_constexpr_dtor,3486,c++,insert,1,,1,true,true
fuzzlang-v1-362615db6a942672,err_constexpr_if_condition_expression_is_not_constant,3488,c++,insert,1,recipe-0467a8214f74,1,true,true
fuzzlang-v1-7f7bc6998e4c0cd5,err_constexpr_if_condition_expression_is_not_constant,3488,c++,insert,1,recipe-8a0fa9f130c2,1,true,true
fuzzlang-v1-8532260c4fdd6da3,err_constexpr_if_condition_expression_is_not_constant,3488,c++,insert,1,recipe-19a72bc012c1,1,true,true
fuzzlang-v1-da6a492a8a18d2d5,err_constexpr_if_condition_expression_is_not_constant,3488,c++,insert,1,recipe-75e7b02c7561,1,true,true
fuzzlang-v1-4edb1c0c8d63d9a2,err_constexpr_local_var_non_literal_type,3489,c++,replace,1,recipe-64dd14daa2c9,1,true,true
fuzzlang-v1-8e3ff75dd7ebdf04,err_constexpr_local_var_non_literal_type,3489,c++,replace,1,recipe-baf3620c6a24,1,true,true
fuzzlang-v1-b38ec1699429d340,err_constexpr_local_var_non_literal_type,3489,c++,replace,1,recipe-0ac5f9848ec5,1,true,true
fuzzlang-v1-d1870ad89eca3f40,err_constexpr_local_var_non_literal_type,3489,c++,replace,1,recipe-f844a299d1d1,1,true,true
fuzzlang-v1-0a0ac751a4be1388,err_constexpr_main,3490,c++,replace,1,recipe-480e11ca744e,1,true,true
fuzzlang-v1-62293b0e62cf6a63,err_constexpr_main,3490,c++,replace,1,recipe-fe340ababaa0,1,true,true
fuzzlang-v1-83daf8d3bce02540,err_constexpr_main,3490,c++,replace,1,recipe-84f6ef0a7aaf,1,true,true
fuzzlang-v1-8dcc42782ed92309,err_constexpr_main,3490,c++,replace,1,recipe-9f9a2264bc2a,1,true,true
fuzzlang-v2-eb7949ae6220c660,err_constexpr_non_literal_param,3491,c++,append,2,,1,true,true
fuzzlang-v1-e989ed214e49c513,err_constexpr_non_literal_return,3492,c++,replace,1,recipe-847115e5f91a,1,true,true
fuzzlang-v2-8529a35b6d0158fc,err_constexpr_redecl_mismatch,,c++,append,2,,1,true,true
fuzzlang-v2-c6cdff8b3af2f21f,err_constexpr_redecl_mismatch,,c++,append,2,,1,true,true
fuzzlang-v2-e234e169584a5a2d,err_constexpr_redecl_mismatch,,c++,append,2,,1,true,true
fuzzlang-v2-22091c58226cd8a9,err_constexpr_redecl_mismatch,,c++,insert,2,recipe-d5d914e67363,1,true,true
fuzzlang-v2-3c4fdf9618196fa7,err_constexpr_redecl_mismatch,,c++,insert,2,recipe-b0fe2931d7a9,1,true,true
fuzzlang-v2-aa4702902284abab,err_constexpr_redecl_mismatch,,c++,insert,2,recipe-3a4dc8a8e316,1,true,true
fuzzlang-v2-d69253ec02f5bc6b,err_constexpr_redecl_mismatch,,c++,insert,2,recipe-9a522adeaa1f,1,true,true
fuzzlang-v2-dab6755dc0dcd98b,err_constexpr_redecl_mismatch,,c++,insert,2,recipe-0502c4528eb6,1,true,true
fuzzlang-v2-dfde3c385c63717b,err_constexpr_redecl_mismatch,,c++,insert,2,recipe-7ee7300738b4,1,true,true
